osmid,y,x,highway,ref,street_count,junction,railway,geometry
4495513422,39.2782254,-76.61269,crossing,,4,,,POINT (-76.61269 39.2782254)
4495513427,39.2785863,-76.6127135,,,4,,,POINT (-76.6127135 39.2785863)
4495513431,39.2790407,-76.6127305,,,4,,,POINT (-76.6127305 39.2790407)
4495513436,39.2794738,-76.6127714,,,4,,,POINT (-76.6127714 39.2794738)
4495513440,39.2799516,-76.6128036,crossing,,4,,,POINT (-76.6128036 39.2799516)
4495513443,39.2804132,-76.6145196,,,3,,,POINT (-76.6145196 39.2804132)
4495513457,39.2808292,-76.6070067,,,3,,,POINT (-76.6070067 39.2808292)
4495513458,39.2808672,-76.6069491,,,4,,,POINT (-76.6069491 39.2808672)
4495513462,39.2807167,-76.6066063,,,4,,,POINT (-76.6066063 39.2807167)
4495513486,39.2782064,-76.6124565,,,3,,,POINT (-76.6124565 39.2782064)
4495513487,39.2782412,-76.6124644,crossing,,4,,,POINT (-76.6124644 39.2782412)
4495513488,39.2782759,-76.6124659,,,3,,,POINT (-76.6124659 39.2782759)
4495515391,39.2788183,-76.6124987,,,3,,,POINT (-76.6124987 39.2788183)
4495515392,39.2789019,-76.6124988,,,4,,,POINT (-76.6124988 39.2789019)
4495515393,39.279426,-76.6125188,,,4,,,POINT (-76.6125188 39.279426)
4495515396,39.2799612,-76.6125691,crossing,,4,,,POINT (-76.6125691 39.2799612)
4495515405,39.2806824,-76.6071521,crossing,,4,,,POINT (-76.6071521 39.2806824)
4495515408,39.2792545,-76.6063076,,,3,,,POINT (-76.6063076 39.2792545)
4495515423,39.2809046,-76.607501,crossing,,4,,,POINT (-76.607501 39.2809046)
4495515424,39.2809028,-76.6075896,,,3,,,POINT (-76.6075896 39.2809028)
4495515425,39.2808857,-76.6070431,,,3,,,POINT (-76.6070431 39.2808857)
4495515426,39.2806641,-76.6070525,,,3,,,POINT (-76.6070525 39.2806641)
4495515507,39.2807424,-76.6097852,crossing,,4,,,POINT (-76.6097852 39.2807424)
4495515508,39.2806228,-76.609793,,,4,,,POINT (-76.609793 39.2806228)
4495515509,39.2808123,-76.609793,,,3,,,POINT (-76.609793 39.2808123)
4495515510,39.2808159,-76.6097171,,,3,,,POINT (-76.6097171 39.2808159)
4495515513,39.2805141,-76.6099245,,,3,,,POINT (-76.6099245 39.2805141)
4495515544,39.2805748,-76.6113809,,,4,,,POINT (-76.6113809 39.2805748)
4495515546,39.2804759,-76.6128218,,,3,,,POINT (-76.6128218 39.2804759)
4495515556,39.2805179,-76.6126013,,,4,,,POINT (-76.6126013 39.2805179)
4495515557,39.2806794,-76.6111325,,,3,,,POINT (-76.6111325 39.2806794)
4495515560,39.2806954,-76.6098707,,,4,,,POINT (-76.6098707 39.2806954)
4495515578,39.2806892,-76.6106605,,,3,,,POINT (-76.6106605 39.2806892)
4495515579,39.2806756,-76.6112462,,,3,,,POINT (-76.6112462 39.2806756)
4495515689,39.2807239,-76.6126044,crossing,,4,,,POINT (-76.6126044 39.2807239)
4495515693,39.2806374,-76.6122306,,,3,,,POINT (-76.6122306 39.2806374)
4495515719,39.2809218,-76.6130563,,,3,,,POINT (-76.6130563 39.2809218)
4495515734,39.2807599,-76.6074923,,,3,,,POINT (-76.6074923 39.2807599)
4495515735,39.2808383,-76.6074955,,,4,,,POINT (-76.6074955 39.2808383)
4496800160,39.275935,-76.6122081,crossing,,4,,,POINT (-76.6122081 39.275935)
4496800161,39.2759887,-76.6122946,crossing,,4,,,POINT (-76.6122946 39.2759887)
4496800162,39.2760592,-76.6122255,crossing,,4,,,POINT (-76.6122255 39.2760592)
4496800163,39.2760067,-76.6121304,crossing,,4,,,POINT (-76.6121304 39.2760067)
4496800164,39.2770449,-76.6122643,crossing,,4,,,POINT (-76.6122643 39.2770449)
4496800165,39.2770281,-76.612426,crossing,,4,,,POINT (-76.612426 39.2770281)
4496800166,39.2771026,-76.6123608,crossing,,4,,,POINT (-76.6123608 39.2771026)
4496800167,39.2769809,-76.6123415,crossing,,4,,,POINT (-76.6123415 39.2769809)
4496800168,39.2767871,-76.6123943,crossing,,4,,,POINT (-76.6123943 39.2767871)
4496800169,39.2767422,-76.6123099,crossing,,4,,,POINT (-76.6123099 39.2767422)
4496832480,39.2821483,-76.6148375,crossing,,4,,,POINT (-76.6148375 39.2821483)
4496832481,39.2820638,-76.6147274,crossing,,4,,,POINT (-76.6147274 39.2820638)
4496832482,39.2821545,-76.614635,crossing,,4,,,POINT (-76.614635 39.2821545)
4496832483,39.2822392,-76.614737,crossing,,4,,,POINT (-76.614737 39.2822392)
4496832484,39.2804717,-76.6147146,crossing,,4,,,POINT (-76.6147146 39.2804717)
4496832485,39.2810602,-76.6146567,crossing,,4,,,POINT (-76.6146567 39.2810602)
4496832492,39.2798746,-76.614679,crossing,,4,,,POINT (-76.614679 39.2798746)
4496832494,39.2798829,-76.6144806,crossing,,4,,,POINT (-76.6144806 39.2798829)
4496832496,39.2783266,-76.6112232,crossing,,4,,,POINT (-76.6112232 39.2783266)
4496832497,39.2783638,-76.6111195,crossing,,4,,,POINT (-76.6111195 39.2783638)
4497197489,39.2780299,-76.6109427,,,4,,,POINT (-76.6109427 39.2780299)
4497197490,39.2776631,-76.6107029,,,3,,,POINT (-76.6107029 39.2776631)
4497197491,39.2776263,-76.6106936,,,3,,,POINT (-76.6106936 39.2776263)
4497197492,39.2778311,-76.6108127,,,3,,,POINT (-76.6108127 39.2778311)
4497197493,39.2779383,-76.6097411,,,3,,,POINT (-76.6097411 39.2779383)
4497197494,39.2777608,-76.6097161,,,4,,,POINT (-76.6097161 39.2777608)
4497197495,39.2776818,-76.6105137,,,3,,,POINT (-76.6105137 39.2776818)
4497197496,39.277858,-76.6105436,,,4,,,POINT (-76.6105436 39.277858)
4497197497,39.2780695,-76.6105793,,,3,,,POINT (-76.6105793 39.2780695)
4497197498,39.2782004,-76.6105476,,,1,,,POINT (-76.6105476 39.2782004)
4497197518,39.2781696,-76.6110006,,,4,,,POINT (-76.6110006 39.2781696)
4497197519,39.2782718,-76.6110145,,,3,,,POINT (-76.6110145 39.2782718)
4497197524,39.2784452,-76.6092537,,,4,,,POINT (-76.6092537 39.2784452)
4497197536,39.278487,-76.6092571,,,3,,,POINT (-76.6092571 39.278487)
4497202383,39.2788438,-76.6116086,,,4,,,POINT (-76.6116086 39.2788438)
4497202385,39.2783721,-76.6112258,,,4,,,POINT (-76.6112258 39.2783721)
4497202387,39.2783087,-76.6120236,,,4,,,POINT (-76.6120236 39.2783087)
4497202388,39.2782269,-76.6121383,,,4,,,POINT (-76.6121383 39.2782269)
4497202489,39.2782333,-76.6120168,,,4,,,POINT (-76.6120168 39.2782333)
4497202490,39.2782871,-76.6112234,,,3,,,POINT (-76.6112234 39.2782871)
4497202491,39.2783451,-76.6110195,,,3,,,POINT (-76.6110195 39.2783451)
4497202492,39.2782016,-76.6112123,,,4,,,POINT (-76.6112123 39.2782016)
4497202496,39.277105,-76.6122777,,,4,,,POINT (-76.6122777 39.277105)
4497202497,39.2772921,-76.6115935,,,1,,,POINT (-76.6115935 39.2772921)
4497202498,39.277312,-76.6113717,,,1,,,POINT (-76.6113717 39.277312)
4497202499,39.2772999,-76.6115072,,,3,,,POINT (-76.6115072 39.2772999)
4497202500,39.277186,-76.6114852,,,4,,,POINT (-76.6114852 39.277186)
4497202501,39.2771242,-76.6114733,,,3,,,POINT (-76.6114733 39.2771242)
4497202502,39.2769939,-76.612266,,,3,,,POINT (-76.612266 39.2769939)
4497202504,39.2770743,-76.6124412,,,3,,,POINT (-76.6124412 39.2770743)
4497202507,39.2769773,-76.6124056,,,3,,,POINT (-76.6124056 39.2769773)
4497202508,39.2767327,-76.6123909,,,4,,,POINT (-76.6123909 39.2767327)
4497202509,39.2767462,-76.612238,,,3,,,POINT (-76.612238 39.2767462)
4497202510,39.2764062,-76.6121889,,,4,,,POINT (-76.6121889 39.2764062)
4497202511,39.2760508,-76.612304,,,3,,,POINT (-76.612304 39.2760508)
4497202512,39.2760684,-76.6121393,,,3,,,POINT (-76.6121393 39.2760684)
4497202513,39.2768807,-76.6143687,,,3,,,POINT (-76.6143687 39.2768807)
4497202514,39.2768791,-76.6142765,,,4,,,POINT (-76.6142765 39.2768791)
4497202515,39.2769354,-76.6137922,,,4,,,POINT (-76.6137922 39.2769354)
4497202516,39.2770213,-76.6130155,,,4,,,POINT (-76.6130155 39.2770213)
4497218979,39.276665,-76.6129786,,,4,,,POINT (-76.6129786 39.276665)
4497218980,39.2765784,-76.613772,,,4,,,POINT (-76.613772 39.2765784)
4497218981,39.2765296,-76.6142501,,,3,,,POINT (-76.6142501 39.2765296)
4497218982,39.2765873,-76.6142531,,,4,,,POINT (-76.6142531 39.2765873)
4497218983,39.2768297,-76.6142744,,,4,,,POINT (-76.6142744 39.2768297)
4497218984,39.2781059,-76.6143459,,,4,,,POINT (-76.6143459 39.2781059)
4497218985,39.2785311,-76.6143729,,,4,,,POINT (-76.6143729 39.2785311)
4497218986,39.2789738,-76.614399,,,4,,,POINT (-76.614399 39.2789738)
4497218987,39.2794066,-76.6144384,,,4,,,POINT (-76.6144384 39.2794066)
4497218991,39.2804391,-76.6145209,,,4,,,POINT (-76.6145209 39.2804391)
4497218992,39.281008,-76.6145612,,,4,,,POINT (-76.6145612 39.281008)
4497218993,39.2820643,-76.614631,,,4,,,POINT (-76.614631 39.2820643)
4497218994,39.2822376,-76.614635,,,3,,,POINT (-76.614635 39.2822376)
4497219002,39.2841393,-76.6134568,,,3,,,POINT (-76.6134568 39.2841393)
4497219005,39.2841372,-76.6130267,crossing,,4,,,POINT (-76.6130267 39.2841372)
4497219006,39.2841201,-76.6132557,crossing,,4,,,POINT (-76.6132557 39.2841201)
4497219027,39.2810561,-76.6145644,,,3,,,POINT (-76.6145644 39.2810561)
4497219028,39.2810562,-76.6147698,,,3,,,POINT (-76.6147698 39.2810562)
4497219029,39.281003,-76.6147651,,,4,,,POINT (-76.6147651 39.281003)
4497219038,39.2793991,-76.614625,,,4,,,POINT (-76.614625 39.2793991)
4497219039,39.2789663,-76.6145862,,,4,,,POINT (-76.6145862 39.2789663)
4497219040,39.2785245,-76.6145447,,,4,,,POINT (-76.6145447 39.2785245)
4497219043,39.2779046,-76.6145183,,,4,,,POINT (-76.6145183 39.2779046)
4497219045,39.2768109,-76.6144592,,,4,,,POINT (-76.6144592 39.2768109)
4497219047,39.2761977,-76.6144126,,,4,,,POINT (-76.6144126 39.2761977)
4497219048,39.275744,-76.6143829,,,4,,,POINT (-76.6143829 39.275744)
4497219049,39.2753917,-76.6143655,,,4,,,POINT (-76.6143655 39.2753917)
4497219050,39.2748027,-76.6143215,,,3,,,POINT (-76.6143215 39.2748027)
4497219051,39.2747377,-76.6143183,,,4,,,POINT (-76.6143183 39.2747377)
4497219053,39.2736788,-76.6142473,,,4,,,POINT (-76.6142473 39.2736788)
4497219054,39.2726198,-76.6141841,,,4,,,POINT (-76.6141841 39.2726198)
4497219055,39.2715651,-76.6141118,,,4,,,POINT (-76.6141118 39.2715651)
4497219056,39.2705857,-76.6140519,,,3,,,POINT (-76.6140519 39.2705857)
4497219057,39.270525,-76.6140459,,,4,,,POINT (-76.6140459 39.270525)
4497219058,39.2694669,-76.6139701,,,4,,,POINT (-76.6139701 39.2694669)
4497219061,39.2682173,-76.6137955,,,4,,,POINT (-76.6137955 39.2682173)
4497219062,39.2682243,-76.6137269,,,3,,,POINT (-76.6137269 39.2682243)
4497219063,39.268309,-76.6137194,,,4,,,POINT (-76.6137194 39.268309)
4497219064,39.2683877,-76.6137161,,,3,,,POINT (-76.6137161 39.2683877)
4497219065,39.2683839,-76.613807,,,4,,,POINT (-76.613807 39.2683839)
4497219066,39.2694134,-76.6137901,,,3,,,POINT (-76.6137901 39.2694134)
4497219067,39.269473,-76.613793,,,4,,,POINT (-76.613793 39.269473)
4497219068,39.2695362,-76.6137993,,,3,,,POINT (-76.6137993 39.2695362)
4497219069,39.2694099,-76.6139667,,,3,,,POINT (-76.6139667 39.2694099)
4497219070,39.269411,-76.6138775,,,4,,,POINT (-76.6138775 39.269411)
4497219071,39.269532,-76.6138859,,,4,,,POINT (-76.6138859 39.269532)
4497219072,39.2695278,-76.6139714,,,4,,,POINT (-76.6139714 39.2695278)
4497219073,39.270476,-76.6138563,,,3,,,POINT (-76.6138563 39.270476)
4497219074,39.2705336,-76.6138615,,,4,,,POINT (-76.6138615 39.2705336)
4497219075,39.2714873,-76.6139287,,,3,,,POINT (-76.6139287 39.2714873)
4497219076,39.271572,-76.6139352,,,4,,,POINT (-76.6139352 39.271572)
4497219077,39.2705893,-76.6139585,,,4,,,POINT (-76.6139585 39.2705893)
4497219078,39.270593,-76.6138657,,,3,,,POINT (-76.6138657 39.270593)
4497219079,39.2704689,-76.6140419,,,3,,,POINT (-76.6140419 39.2704689)
4497219080,39.2704724,-76.6139505,,,4,,,POINT (-76.6139505 39.2704724)
4497231951,39.2726264,-76.6140044,,,4,,,POINT (-76.6140044 39.2726264)
4497231952,39.2736175,-76.6140662,,,4,,,POINT (-76.6140662 39.2736175)
4497231953,39.2741198,-76.6141015,,,4,,,POINT (-76.6141015 39.2741198)
4497231954,39.2747449,-76.6141413,,,4,,,POINT (-76.6141413 39.2747449)
4497231955,39.2754135,-76.6141811,,,4,,,POINT (-76.6141811 39.2754135)
4497231956,39.2757656,-76.6141983,,,4,,,POINT (-76.6141983 39.2757656)
4497231961,39.2748038,-76.6142368,,,4,,,POINT (-76.6142368 39.2748038)
4497231962,39.2748063,-76.6141449,,,3,,,POINT (-76.6141449 39.2748063)
4497231963,39.2746656,-76.6143131,,,3,,,POINT (-76.6143131 39.2746656)
4497231964,39.2746677,-76.6142282,,,4,,,POINT (-76.6142282 39.2746677)
4497231965,39.2746704,-76.6141365,,,3,,,POINT (-76.6141365 39.2746704)
4497231968,39.2726977,-76.6141902,,,3,,,POINT (-76.6141902 39.2726977)
4497231969,39.272698,-76.614103,,,4,,,POINT (-76.614103 39.272698)
4497231970,39.2727014,-76.6140091,,,3,,,POINT (-76.6140091 39.2727014)
4497231971,39.2725463,-76.6141791,,,3,,,POINT (-76.6141791 39.2725463)
4497231972,39.2725476,-76.6140931,,,4,,,POINT (-76.6140931 39.2725476)
4497231973,39.272549,-76.6139993,,,3,,,POINT (-76.6139993 39.272549)
4497231974,39.2716351,-76.6141166,,,3,,,POINT (-76.6141166 39.2716351)
4497231975,39.2716399,-76.6140307,,,4,,,POINT (-76.6140307 39.2716399)
4497231976,39.2716436,-76.6139399,,,3,,,POINT (-76.6139399 39.2716436)
4497231977,39.2714791,-76.6141065,,,3,,,POINT (-76.6141065 39.2714791)
4497231978,39.2714827,-76.6140199,,,4,,,POINT (-76.6140199 39.2714827)
4497240490,39.2674132,-76.6138349,,,3,,,POINT (-76.6138349 39.2674132)
4497240493,39.2674555,-76.6125063,,,4,,,POINT (-76.6125063 39.2674555)
4497240494,39.2674741,-76.6121586,,,1,,,POINT (-76.6121586 39.2674741)
4497240495,39.2717698,-76.6067138,,,4,,,POINT (-76.6067138 39.2717698)
4497240496,39.2716707,-76.6093218,,,4,,,POINT (-76.6093218 39.2716707)
4497240498,39.2707033,-76.6092561,,,4,,,POINT (-76.6092561 39.2707033)
4497240499,39.2697867,-76.6092053,,,3,,,POINT (-76.6092053 39.2697867)
4497240501,39.2707536,-76.6092592,,,3,,,POINT (-76.6092592 39.2707536)
4497240502,39.270753,-76.6093645,,,4,,,POINT (-76.6093645 39.270753)
4497240504,39.2706996,-76.6094419,,,4,,,POINT (-76.6094419 39.2706996)
4497240506,39.2706426,-76.6093578,,,4,,,POINT (-76.6093578 39.2706426)
4497240507,39.2706461,-76.6092528,,,3,,,POINT (-76.6092528 39.2706461)
4497240508,39.2718077,-76.6094377,,,1,,,POINT (-76.6094377 39.2718077)
4497240509,39.2718063,-76.609465,,,4,,,POINT (-76.609465 39.2718063)
4497240511,39.2717431,-76.6095115,,,4,,,POINT (-76.6095115 39.2717431)
4497240513,39.2716693,-76.6094198,,,4,,,POINT (-76.6094198 39.2716693)
4497240514,39.2717113,-76.6082018,,,3,,,POINT (-76.6082018 39.2717113)
4497240515,39.2716968,-76.606709,,,3,,,POINT (-76.606709 39.2716968)
4497240516,39.2717366,-76.6066168,,,4,,,POINT (-76.6066168 39.2717366)
4497240517,39.2717824,-76.6065276,,,3,,,POINT (-76.6065276 39.2717824)
4497240518,39.2718591,-76.6065277,,,4,,,POINT (-76.6065277 39.2718591)
4497240519,39.2719269,-76.6065285,,,3,,,POINT (-76.6065285 39.2719269)
4497240520,39.2719322,-76.6066304,,,4,,,POINT (-76.6066304 39.2719322)
4497240521,39.2719338,-76.6067231,,,3,,,POINT (-76.6067231 39.2719338)
4497240522,39.2718512,-76.6067159,,,4,,,POINT (-76.6067159 39.2718512)
4497240524,39.2697311,-76.6065796,,,4,,,POINT (-76.6065796 39.2697311)
4497240525,39.2691919,-76.6065453,,,4,,,POINT (-76.6065453 39.2691919)
4497240526,39.2689372,-76.6065262,,,3,,,POINT (-76.6065262 39.2689372)
4497240527,39.2687746,-76.6063232,,,1,,,POINT (-76.6063232 39.2687746)
4497240528,39.2696624,-76.6063904,,,3,,,POINT (-76.6063904 39.2696624)
4497240529,39.2696596,-76.606575,,,3,,,POINT (-76.606575 39.2696596)
4497240530,39.2697378,-76.6063878,,,4,,,POINT (-76.6063878 39.2697378)
4497240532,39.2707248,-76.6064533,,,3,,,POINT (-76.6064533 39.2707248)
4497240533,39.2707993,-76.6064569,,,4,,,POINT (-76.6064569 39.2707993)
4497245310,39.2727196,-76.6065911,,,4,,,POINT (-76.6065911 39.2727196)
4497245311,39.2728482,-76.6065957,,,1,,,POINT (-76.6065957 39.2728482)
4497245312,39.27284,-76.6067842,,,1,,,POINT (-76.6067842 39.27284)
4497245314,39.272601,-76.6067522,,,4,,,POINT (-76.6067522 39.272601)
4497245316,39.2729692,-76.6052915,,,4,,,POINT (-76.6052915 39.2729692)
4497245317,39.2728962,-76.6051951,,,4,,,POINT (-76.6051951 39.2728962)
4497245318,39.2728736,-76.605124,,,4,,,POINT (-76.605124 39.2728736)
4497245321,39.2729597,-76.6051014,crossing,,4,,,POINT (-76.6051014 39.2729597)
4497245323,39.2730493,-76.6052642,,,4,,,POINT (-76.6052642 39.2730493)
4497245327,39.2726857,-76.605794,,,4,,,POINT (-76.605794 39.2726857)
4497245329,39.2719639,-76.6054362,,,4,,,POINT (-76.6054362 39.2719639)
4497245331,39.2726659,-76.6051711,,,4,,,POINT (-76.6051711 39.2726659)
4497275379,39.2806749,-76.6113617,,,3,,,POINT (-76.6113617 39.2806749)
4497488637,39.2846577,-76.6176751,,,3,,,POINT (-76.6176751 39.2846577)
4497488642,39.2835068,-76.6177408,,,1,,,POINT (-76.6177408 39.2835068)
4497488644,39.2835504,-76.6177319,,,4,,,POINT (-76.6177319 39.2835504)
4497488645,39.2836327,-76.6177382,,,4,,,POINT (-76.6177382 39.2836327)
4497488647,39.2836812,-76.6177536,,,1,,,POINT (-76.6177536 39.2836812)
4497488655,39.2836373,-76.6176257,,,3,,,POINT (-76.6176257 39.2836373)
4497488658,39.2836181,-76.6180348,,,3,,,POINT (-76.6180348 39.2836181)
4497488663,39.284147,-76.6128976,,,3,,,POINT (-76.6128976 39.284147)
4497488665,39.2837984,-76.6128486,,,4,,,POINT (-76.6128486 39.2837984)
4497488756,39.2819855,-76.6198342,crossing,,4,,,POINT (-76.6198342 39.2819855)
4497488757,39.2819756,-76.6201099,,,3,,,POINT (-76.6201099 39.2819756)
4497488759,39.2831294,-76.6198215,,,3,,,POINT (-76.6198215 39.2831294)
4497488760,39.2831274,-76.6199014,,,4,,,POINT (-76.6199014 39.2831274)
4497488761,39.2831183,-76.6201595,,,3,,,POINT (-76.6201595 39.2831183)
4497488770,39.2831228,-76.6200555,,,4,,,POINT (-76.6200555 39.2831228)
4497488771,39.2828069,-76.6200306,,,2,,,POINT (-76.6200306 39.2828069)
4497488792,39.2837855,-76.6200925,,,2,,,POINT (-76.6200925 39.2837855)
4497488793,39.2841149,-76.620266,,,1,,,POINT (-76.620266 39.2841149)
4497488799,39.2840452,-76.6199059,,,3,,,POINT (-76.6199059 39.2840452)
4497488816,39.2843749,-76.6147739,,,3,,,POINT (-76.6147739 39.2843749)
4497488822,39.2843385,-76.613479,crossing,,4,,,POINT (-76.613479 39.2843385)
4497488825,39.2841882,-76.6134618,crossing,,4,,,POINT (-76.6134618 39.2841882)
4497497391,39.2841216,-76.620069,crossing,,4,,,POINT (-76.620069 39.2841216)
4497497392,39.2841195,-76.6201087,crossing,,4,,,POINT (-76.6201087 39.2841195)
4497513913,39.2843584,-76.6128594,,,3,,,POINT (-76.6128594 39.2843584)
4497513914,39.2850187,-76.6131252,,,3,,,POINT (-76.6131252 39.2850187)
4497513915,39.2849425,-76.613008,,,4,,,POINT (-76.613008 39.2849425)
4497853939,39.2845333,-76.6133476,,,3,,,POINT (-76.6133476 39.2845333)
4497853940,39.2845304,-76.6134957,,,4,,,POINT (-76.6134957 39.2845304)
4497853941,39.2845279,-76.6135605,,,1,,,POINT (-76.6135605 39.2845279)
4497854010,39.2854907,-76.6143601,,,3,,,POINT (-76.6143601 39.2854907)
4497854011,39.2859428,-76.61471,,,1,,,POINT (-76.61471 39.2859428)
4497938281,39.2725355,-76.616422,,,3,,,POINT (-76.616422 39.2725355)
4497938283,39.272271,-76.616769,,,3,,,POINT (-76.616769 39.272271)
4498110282,39.287405,-76.6120277,,,4,,,POINT (-76.6120277 39.287405)
4498110283,39.2874044,-76.6121372,,,3,,,POINT (-76.6121372 39.2874044)
4499254105,39.2875718,-76.6157747,,,1,,,POINT (-76.6157747 39.2875718)
4501074536,39.2821502,-76.5790903,,,4,,,POINT (-76.5790903 39.2821502)
4501074537,39.2821266,-76.5796975,,,4,,,POINT (-76.5796975 39.2821266)
4501074538,39.2820673,-76.579717,,,4,,,POINT (-76.579717 39.2820673)
4501074539,39.2819717,-76.5797519,,,3,,,POINT (-76.5797519 39.2819717)
4501074540,39.2821195,-76.5798777,,,4,,,POINT (-76.5798777 39.2821195)
4501074541,39.2820611,-76.579878,,,4,,,POINT (-76.579878 39.2820611)
4501074542,39.2819664,-76.5798785,,,3,,,POINT (-76.5798785 39.2819664)
4501074543,39.2820291,-76.5822116,,,4,,,POINT (-76.5822116 39.2820291)
4501074544,39.2820453,-76.5818977,,,4,,,POINT (-76.5818977 39.2820453)
4501074545,39.2820598,-76.5815931,,,4,,,POINT (-76.5815931 39.2820598)
4501074546,39.2820722,-76.5812123,crossing,,4,,,POINT (-76.5812123 39.2820722)
4501074547,39.2820859,-76.5808136,,,4,,,POINT (-76.5808136 39.2820859)
4501074548,39.2821008,-76.5805009,crossing,,4,,,POINT (-76.5805009 39.2821008)
4501074549,39.2821076,-76.580181,,,4,,,POINT (-76.580181 39.2821076)
4501074550,39.2821226,-76.5797986,,,4,,,POINT (-76.5797986 39.2821226)
4501074551,39.2821176,-76.5784732,,,4,,,POINT (-76.5784732 39.2821176)
4501074552,39.2821741,-76.5784775,,,4,,,POINT (-76.5784775 39.2821741)
4501074553,39.2821791,-76.5783711,,,4,,,POINT (-76.5783711 39.2821791)
4501074554,39.2821832,-76.5782773,,,4,,,POINT (-76.5782773 39.2821832)
4501074555,39.2821252,-76.5782729,,,4,,,POINT (-76.5782729 39.2821252)
4501242753,39.2821395,-76.5756262,,,4,,,POINT (-76.5756262 39.2821395)
4501242754,39.281897,-76.5756115,crossing,,4,,,POINT (-76.5756115 39.281897)
4501242755,39.2815052,-76.5755878,crossing,,4,,,POINT (-76.5755878 39.2815052)
4501242756,39.281273,-76.5755738,,,4,,,POINT (-76.5755738 39.281273)
4501242768,39.2821679,-76.5770644,,,4,,,POINT (-76.5770644 39.2821679)
4501242771,39.2822489,-76.5769759,,,4,,,POINT (-76.5769759 39.2822489)
4501242774,39.2821745,-76.5768654,,,4,,,POINT (-76.5768654 39.2821745)
4501248289,39.281222,-76.5770072,,,3,,,POINT (-76.5770072 39.281222)
4501248290,39.2820807,-76.5770531,,,4,,,POINT (-76.5770531 39.2820807)
4501248306,39.2821095,-76.5763022,,,3,,,POINT (-76.5763022 39.2821095)
4501248307,39.2818737,-76.5762932,,,4,,,POINT (-76.5762932 39.2818737)
4501248309,39.2812371,-76.5765075,,,4,,,POINT (-76.5765075 39.2812371)
4501248316,39.2814438,-76.5762615,,,3,,,POINT (-76.5762615 39.2814438)
4501248318,39.2814348,-76.5765217,,,3,,,POINT (-76.5765217 39.2814348)
4501248340,39.2820934,-76.5766961,,,3,,,POINT (-76.5766961 39.2820934)
4501749874,39.2854356,-76.6316563,,,3,,,POINT (-76.6316563 39.2854356)
4501749876,39.2855568,-76.6317456,,,3,,,POINT (-76.6317456 39.2855568)
4501749877,39.2853835,-76.6317825,,,1,,,POINT (-76.6317825 39.2853835)
4501749878,39.285779,-76.6308256,,,3,,,POINT (-76.6308256 39.285779)
4501749882,39.2850425,-76.6308544,,,1,,,POINT (-76.6308544 39.2850425)
4501749883,39.2854873,-76.6306566,,,3,,,POINT (-76.6306566 39.2854873)
4501749884,39.2856181,-76.630658,,,3,,,POINT (-76.630658 39.2856181)
4501749886,39.2849273,-76.6319159,,,1,,,POINT (-76.6319159 39.2849273)
4501767827,39.2775768,-76.5665789,,,3,,,POINT (-76.5665789 39.2775768)
4501800309,39.2626201,-76.5682969,,,3,,,POINT (-76.5682969 39.2626201)
4501800314,39.2740251,-76.5684433,,,3,,,POINT (-76.5684433 39.2740251)
4501800324,39.273365,-76.563422,,,3,,,POINT (-76.563422 39.273365)
4501800347,39.2774942,-76.5541186,crossing,,4,,,POINT (-76.5541186 39.2774942)
4501800374,39.2775782,-76.5664863,,,3,,,POINT (-76.5664863 39.2775782)
4501800382,39.2772845,-76.5656285,,,4,,,POINT (-76.5656285 39.2772845)
4501800388,39.2771187,-76.5643901,traffic_signals,,5,,,POINT (-76.5643901 39.2771187)
4501800390,39.2771217,-76.5642537,crossing,,4,,,POINT (-76.5642537 39.2771217)
4501838903,39.2935916,-76.5995946,,,3,,,POINT (-76.5995946 39.2935916)
4502184871,39.2411077,-76.5780608,,,3,,,POINT (-76.5780608 39.2411077)
4502184877,39.215607,-76.5866322,,,1,,,POINT (-76.5866322 39.215607)
4502184885,39.2157815,-76.5866295,,,1,,,POINT (-76.5866295 39.2157815)
4502184887,39.2162096,-76.5862728,,,3,,,POINT (-76.5862728 39.2162096)
4502184890,39.2166948,-76.5826331,,,1,,,POINT (-76.5826331 39.2166948)
4502184910,39.2189189,-76.5862453,,,3,,,POINT (-76.5862453 39.2189189)
4502184919,39.29472,-76.6061085,traffic_signals,,4,,,POINT (-76.6061085 39.29472)
4502184920,39.2933059,-76.6368998,,,3,,,POINT (-76.6368998 39.2933059)
4502184921,39.2932955,-76.6370785,,,1,,,POINT (-76.6370785 39.2932955)
4502184939,39.2941756,-76.6371335,,,1,,,POINT (-76.6371335 39.2941756)
4502184940,39.2941829,-76.6369473,,,3,,,POINT (-76.6369473 39.2941829)
4502184943,39.3022954,-76.596352,,,3,,,POINT (-76.596352 39.3022954)
4502184947,39.3031368,-76.5951547,,,3,,,POINT (-76.5951547 39.3031368)
4502184949,39.3028172,-76.5963812,,,4,,,POINT (-76.5963812 39.3028172)
4502184950,39.3031331,-76.5952835,,,3,,,POINT (-76.5952835 39.3031331)
4502184952,39.3018203,-76.5973297,,,3,,,POINT (-76.5973297 39.3018203)
4502184955,39.294608,-76.6063811,,,1,,,POINT (-76.6063811 39.294608)
4502184956,39.2946129,-76.6062504,crossing,,4,,,POINT (-76.6062504 39.2946129)
4502184957,39.2946176,-76.6060978,,,1,,,POINT (-76.6060978 39.2946176)
